millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2
8087,-41.73809,10.999301,-2.5327358,92.88362,13.029787,-9.76386,-59.2781,7.0931864,0.37821907,-128.84015,9.643429,-1.9372928,119.07755,2.572176,-1.3653302,-10.40357,-1.0602459,-3.2466714,-172.876,-49.859924,-16.416046,108.55725,15.656383,-17.743029
8101,-43.091904,11.235419,-2.536518,91.61086,13.216753,-10.056171,-59.281197,7.092993,0.3778314,-128.81703,9.650465,-1.9322457,119.07764,2.5686305,-1.3713597,-10.40397,-1.0741706,-3.245398,-172.79845,-49.87646,-16.41708,108.56985,15.704423,-17.735971
8116,-44.360035,11.335234,-2.6945508,90.43827,13.298999,-10.423535,-59.290012,7.099454,0.37419233,-128.79105,9.663219,-1.9243337,119.07764,2.5686305,-1.3713597,-10.410842,-1.0737321,-3.2383533,-172.71114,-49.90525,-16.42178,108.57263,15.698988,-17.732325
8129,-45.452335,11.286277,-2.9815779,89.43228,13.226572,-10.842911,-59.292786,7.0966277,0.38332084,-128.76892,9.663951,-1.9222901,119.07024,2.568571,-1.3716042,-10.417863,-1.0815154,-3.2445936,-172.63438,-49.93603,-16.423464,108.5862,15.656484,-17.746675
8143,-46.329945,11.006709,-3.3645766,88.57357,13.012619,-11.266946,-59.30459,7.096823,0.38273945,-128.74586,9.657799,-1.9234073,119.061104,2.5684195,-1.371697,-10.4182625,-1.0954398,-3.2433183,-172.55745,-49.96681,-16.42517,108.582,15.579568,-17.758698
8158,-47.083443,10.7937565,-3.7150857,87.76866,12.833878,-11.686776,-59.307697,7.09663,0.38235152,-128.73047,9.658091,-1.9220948,119.054,2.562335,-1.3684007,-10.4182625,-1.0954398,-3.2433183,-172.48456,-49.987186,-16.432291,108.587654,15.504104,-17.770452
8172,-47.842583,10.702313,-4.05572,86.95086,12.68328,-12.140462,-59.307697,7.09663,0.38235152,-128.71605,9.652083,-1.9237968,119.054,2.562335,-1.3684007,-10.425109,-1.0956309,-3.2432337,-172.40529,-49.995293,-16.43259,108.596535,15.471084,-17.78121
8186,-48.682514,10.674048,-4.4333487,86.05641,12.582428,-12.655757,-59.319496,7.096825,0.38177016,-128.693,9.645931,-1.9249191,119.04511,2.5597064,-1.3589237,-10.43193,-1.0964531,-3.2501106,-172.33122,-50.001392,-16.439108,108.60599,15.47668,-17.7752
8199,-49.61367,10.697934,-4.8538303,85.10116,12.541084,-13.229405,-59.322605,7.096632,0.38138223,-128.6776,9.646224,-1.9236083,119.05416,2.5634043,-1.3528022,-10.431728,-1.0894909,-3.2507489,-172.25299,-50.011982,-16.440445,108.60828,15.527429,-17.762636
8214,-50.619236,10.911429,-5.302089,84.097885,12.652028,-13.910147,-59.334408,7.0968275,0.38080078,-128.66316,9.640217,-1.9253143,119.04502,2.5632539,-1.352895,-10.440072,-1.0758419,-3.2521338,-172.17451,-50.028442,-16.441597,108.614456,15.594646,-17.751328
8228,-51.626945,11.1966715,-5.8456845,83.07877,12.851799,-14.68873,-59.334408,7.0968275,0.38080078,-128.6401,9.634066,-1.9264418,119.03761,2.563196,-1.3531384,-10.440072,-1.0758419,-3.2521338,-172.09496,-50.03653,-16.441933,108.62987,15.637246,-17.740627
8242,-52.61616,11.550982,-6.490196,82.0981,13.096602,-15.540702,-59.337505,7.096633,0.3804129,-128.6247,9.634357,-1.9251325,119.03761,2.563196,-1.3531384,-10.446717,-1.0690713,-3.2526896,-172.0214,-50.05683,-16.449137,108.63519,15.648178,-17.736813
8257,-53.545467,11.885005,-7.206587,81.16282,13.322723,-16.450264,-59.349304,7.096828,0.37983146,-128.609,9.637633,-1.9301031,119.0302,2.563138,-1.3533819,-10.453365,-1.0623009,-3.253246,-171.94286,-50.0674,-16.450518,108.641235,15.633151,-17.73531
8270,-54.428127,12.2425165,-7.954032,80.22403,13.571194,-17.369186,-59.3524,7.0966344,0.3794437,-128.5926,9.64422,-1.9257727,119.02107,2.5629873,-1.353475,-10.459782,-1.0492013,-3.261405,-171.87401,-50.071636,-16.448004,108.64107,15.602939,-17.741972
8284,-55.305695,12.6311245,-8.686903,79.24405,13.759005,-18.252258,-59.36099,7.090951,0.38269946,-128.5772,9.644513,-1.9244621,119.01365,2.5629303,-1.3537185,-10.466227,-1.0354695,-3.262604,-171.79942,-50.077682,-16.454576,108.652435,15.598844,-17.73666
8298,-56.25986,12.848009,-9.412572,78.11557,13.795226,-19.082798,-59.364082,7.090758,0.38231185,-128.5618,9.644802,-1.9231513,119.00443,2.5663288,-1.3477842,-10.4726715,-1.0217379,-3.2638042,-171.71973,-50.07988,-16.455124,108.66203,15.634655,-17.72397
8313,-57.430904,13.061641,-10.044608,76.77894,13.7794285,-19.84744,-59.36718,7.0905647,0.3819244,-128.54706,9.641787,-1.9311415,118.99703,2.5662713,-1.3480278,-10.478915,-1.0010449,-3.265648,-171.64528,-50.080032,-16.461878,108.66811,15.70187,-17.71259
8326,-58.8524,13.223362,-10.556428,75.2793,13.676507,-20.563185,-59.375885,7.0909524,0.38173088,-128.53163,9.6420765,-1.929831,118.98992,2.5601914,-1.3447272,-10.484957,-0.9733904,-3.2681348,-171.5763,-50.084263,-16.45938,108.677025,15.793856,-17.690832
8340,-60.418262,13.294768,-10.981761,73.67776,13.53128,-21.229687,-59.378864,7.0846887,0.38479394,-128.51622,9.642367,-1.9285207,118.98079,2.5600407,-1.3448201,-10.498078,-0.9522561,-3.262946,-171.50082,-50.07607,-16.465273,108.685326,15.889989,-17.663221
8354,-62.039783,13.307904,-11.384087,72.0588,13.366082,-21.918459,-59.390667,7.084883,0.38421354,-128.50148,9.639354,-1.936513,118.97338,2.559984,-1.3450633,-10.504323,-0.93156403,-3.2647974,-171.43088,-50.071945,-16.461906,108.694016,15.981966,-17.641338
8370,-63.61499,13.2694435,-11.872294,70.50502,13.165986,-22.703907,-59.390446,7.0883293,0.39028126,-128.48607,9.639645,-1.9352026,118.97338,2.559984,-1.3450633,-10.510966,-0.92479557,-3.2653656,-171.35663,-50.06623,-16.468826,108.6998,16.049166,-17.629778
8383,-65.02622,13.036483,-12.591555,69.14566,12.729797,-23.579529,-59.39354,7.0881376,0.38989362,-128.47064,9.639936,-1.9338923,118.965965,2.5599263,-1.3453062,-10.511167,-0.9317572,-3.2647226,-171.27673,-50.06842,-16.46938,108.71167,16.071127,-17.62348
8397,-66.16396,12.476264,-13.488894,68.00735,12.168349,-24.448174,-59.40534,7.0883317,0.38931298,-128.45522,9.640227,-1.9325819,118.956825,2.5597763,-1.3453993,-10.511567,-0.94568044,-3.2634366,-171.20686,-50.08437,-16.466564,108.715,16.031328,-17.6324
8411,-67.02819,11.87303,-14.354118,67.08655,11.540877,-25.233961,-59.408337,7.097655,0.39154005,-128.44078,9.634225,-1.9343007,118.947685,2.5596263,-1.3454922,-10.519011,-0.9667581,-3.26143,-171.13261,-50.098713,-16.474058,108.72108,15.955877,-17.64442
8426,-67.687775,11.285653,-15.074912,66.32834,10.887641,-25.92439,-59.42013,7.0978503,0.3909586,-128.41573,9.640662,-1.92938,118.9494,2.5597193,-1.3456422,-10.52089,-0.9674719,-3.268584,-171.05298,-50.115093,-16.475359,108.72708,15.880422,-17.656416
8440,-68.23869,10.766569,-15.664965,65.65999,10.265061,-26.563196,-59.42013,7.0978503,0.3909586,-128.4003,9.640952,-1.9280695,118.94027,2.559569,-1.3457354,-10.527936,-0.97462696,-3.2678626,-170.97363,-50.125607,-16.476826,108.7223,15.829461,-17.666265
8453,-68.78692,10.391772,-16.21795,64.98024,9.790502,-27.274416,-59.431934,7.098046,0.39037716,-128.38486,9.64124,-1.9267586,118.93285,2.5595117,-1.3459783,-10.528169,-0.9809515,-3.2602575,-170.89296,-50.133633,-16.477259,108.73223,15.8309145,-17.666016
8469,-69.37004,10.254524,-16.839127,64.214066,9.5505,-28.16713,-59.435143,7.103922,0.38653558,-128.36845,9.64782,-1.922415,118.92373,2.5593615,-1.3460714,-10.528569,-0.99487513,-3.2589693,-170.81223,-50.14165,-16.477697,108.74416,15.852877,-17.659761
8482,-70.063866,10.42344,-17.643988,63.288403,9.58063,-29.315182,-59.446938,7.1041174,0.3859535,-128.35301,9.6481085,-1.9211032,118.916306,2.5593038,-1.3463142,-10.535813,-1.0089914,-3.257601,-170.7322,-50.15801,-16.479044,108.75659,15.870695,-17.659296
8495,-70.91391,10.901295,-18.67801,62.149944,9.92658,-30.7682,-59.45003,7.103923,0.3855653,-128.33759,9.648395,-1.9197912,118.916306,2.5593038,-1.3463142,-10.536214,-1.0229149,-3.2563117,-170.66295,-50.17641,-16.477356,108.75709,15.86655,-17.66509
8510,-71.97422,11.76555,-19.943193,60.821716,10.503767,-32.484085,-59.46195,7.1101856,0.3815283,-128.31439,9.655407,-1.9147122,118.907166,2.5591533,-1.3464069,-10.536814,-1.0438,-3.2543774,-170.58856,-50.18483,-16.485075,108.76029,15.826757,-17.673979
8524,-73.16538,12.737742,-21.448603,59.36259,11.202489,-34.38935,-59.461727,7.113635,0.38759357,-128.29865,9.658693,-1.9196709,118.90897,2.5556915,-1.3525817,-10.5374155,-1.0646853,-3.252443,-170.50697,-50.19868,-16.485416,108.76339,15.756745,-17.68958
8539,-74.44975,13.810984,-23.088142,57.87291,11.914224,-36.36452,-59.473522,7.1138306,0.38701066,-128.28223,9.665269,-1.9153196,118.90897,2.5556915,-1.3525817,-10.538216,-1.092532,-3.2498634,-170.42195,-50.225403,-16.481527,108.77296,15.667566,-17.709469
8554,-75.751114,14.8143015,-24.757006,56.381428,12.516431,-38.291134,-59.476612,7.113637,0.38662198,-128.2668,9.665556,-1.9140055,118.91779,2.5245566,-1.350196,-10.545886,-1.1199322,-3.2402363,-170.3414,-50.241714,-16.482944,108.771996,15.581073,-17.72376
8567,-76.95114,15.5942745,-26.395903,54.97209,12.8954115,-40.09072,-59.488186,7.1172833,0.39210364,-128.24495,9.650115,-1.9119191,118.93483,2.511636,-1.3583683,-10.553553,-1.1473312,-3.2306056,-170.2609,-50.27219,-16.485163,108.78578,15.504226,-17.750628
8581,-78.05627,16.160976,-27.946278,53.6315,13.1509695,-41.75814,-59.49127,7.1170893,0.39171457,-128.2231,9.634672,-1.9098389,118.925316,2.5210617,-1.3559808,-10.560595,-1.1544826,-3.2298713,-170.16953,-50.343037,-16.492846,108.782875,15.414895,-17.78007
8596,-79.1043,16.624743,-29.372168,52.39296,13.2837,-43.283573,-59.50329,7.1138325,0.38506734,-128.20863,9.628673,-1.9115703,118.91789,2.5210023,-1.3562208,-10.560372,-1.1481595,-3.2374783,-170.07242,-50.43007,-16.495184,108.783005,15.328501,-17.79567
8608,-80.01259,16.905497,-30.682384,51.267242,13.314234,-44.68204,-59.50329,7.1138325,0.38506734,-128.1919,9.638248,-1.9134868,118.90875,2.5208528,-1.3563114,-10.567014,-1.1413885,-3.2380369,-170.00143,-50.468372,-16.494324,108.78411,15.292754,-17.79724
8628,-80.82459,17.11686,-31.861862,50.197495,13.295191,-45.99158,-59.515205,7.120094,0.38102666,-128.17548,9.644819,-1.9091324,118.91046,2.5209434,-1.3564608,-10.567214,-1.1483499,-3.23739,-169.92538,-50.45422,-16.50046,108.79802,15.310671,-17.798311
8637,-81.604546,17.297691,-32.970333,49.19116,13.215014,-47.144207,-59.518288,7.119899,0.38063785,-128.15971,9.648112,-1.914088,118.90132,2.5207937,-1.3565513,-10.567413,-1.1553112,-3.2367435,-169.84393,-50.45631,-16.501205,108.8009,15.35727,-17.791517
8652,-82.22778,17.256798,-34.07159,48.087,12.929047,-48.23206,-59.52986,7.123547,0.38611758,-128.14426,9.6483965,-1.9127759,118.8922,2.520644,-1.3566419,-10.5746565,-1.169424,-3.2353604,-169.76164,-50.478363,-16.50265,108.81643,15.39986,-17.780838
8665,-82.96067,17.067917,-35.065105,46.853092,12.332677,-49.26109,-59.530083,7.1200933,0.38005415,-128.12881,9.648681,-1.9114636,118.893906,2.5207343,-1.3567914,-10.5810995,-1.1556916,-3.2365663,-169.68613,-50.507088,-16.495909,108.81643,15.39986,-17.780838
8680,-83.9426,16.67527,-35.86277,45.576057,11.512156,-50.14594,-59.533165,7.119899,0.37966543,-128.11238,9.655246,-1.9071043,118.884766,2.520585,-1.3568817,-10.5807,-1.1417693,-3.2378614,-169.60986,-50.507057,-16.502872,108.819664,15.39027,-17.782986
8693,-85.055115,16.00803,-36.52045,44.336967,10.588396,-50.924084,-59.54496,7.1200933,0.37908173,-128.09564,9.6648245,-1.9090093,118.87734,2.5205257,-1.3571217,-10.589465,-1.1420472,-3.237964,-169.53372,-50.492893,-16.509003,108.82824,15.391622,-17.781336
8708,-86.08313,15.196196,-37.128117,43.20274,9.696102,-51.662987,-59.54804,7.119899,0.37869298,-128.08017,9.665109,-1.9076943,118.86821,2.5203762,-1.3572123,-10.595909,-1.1283146,-3.2391732,-169.463,-50.497078,-16.506704,108.83446,15.406793,-17.773172
8721,-86.86421,14.369802,-37.75789,42.199364,8.8959055,-52.431652,-59.55664,7.114221,0.38195765,-128.06374,9.671675,-1.9033301,118.860794,2.520317,-1.3574523,-10.602551,-1.1215438,-3.2397354,-169.381,-50.51327,-16.50832,108.83656,15.427316,-17.767218
8736,-87.42298,13.647879,-38.45812,41.29232,8.219773,-53.25498,-59.559715,7.1140265,0.38156924,-128.04797,9.674971,-1.9082792,118.85164,2.5201674,-1.3575425,-10.602352,-1.1145821,-3.2403843,-169.30457,-50.513218,-16.515291,108.842125,15.468457,-17.756731
8750,-87.79164,13.05691,-39.24787,40.46793,7.624692,-54.15323,-59.562794,7.113833,0.38118085,-128.0325,9.675254,-1.9069631,118.84422,2.5201077,-1.3577824,-10.608795,-1.1008502,-3.2415965,-169.22131,-50.512817,-16.515003,108.85226,15.500111,-17.749815
8764,-88.022606,12.55142,-40.14474,39.632977,7.0578966,-55.161625,-59.57458,7.114026,0.38059753,-128.01704,9.675536,-1.9056467,118.835,2.5235164,-1.3518507,-10.615438,-1.0940796,-3.2421608,-169.15178,-50.519463,-16.513788,108.86152,15.527523,-17.747252
8777,-88.254524,12.096253,-41.17285,38.714226,6.4927273,-56.279034,-59.574806,7.1105704,0.37453562,-128.00993,9.678985,-1.9111755,118.82757,2.5234575,-1.3520908,-10.628121,-1.0596557,-3.2452428,-169.07439,-50.525215,-16.520666,108.86635,15.542593,-17.737635
8841,-150.43625,-1.1039382,-83.62834,-21.752472,-8.441898,-75.85557,-59.601906,7.103847,0.3608586,-127.63271,9.9865,-1.8898945,118.7705,2.527442,-1.331707,-10.947257,-0.96770215,-3.2870111,-166.96626,-50.583282,-16.489302,109.25538,17.743984,-17.003778
8855,-160.14627,-1.7565475,-85.10968,-24.02138,-9.1167555,-73.96617,-59.605194,7.1001945,0.35441035,-127.62098,10.005147,-1.8800806,118.75392,2.5272365,-1.3320383,-10.970348,-0.9892401,-3.284958,-166.90552,-50.589603,-16.484022,109.26789,17.613789,-17.000656
8881,-177.30089,-3.1587527,-86.550354,-28.071192,-10.500776,-70.296745,-59.907356,7.1093516,0.4197491,-127.59983,9.986453,-1.8873403,118.42426,2.4657736,-1.3133287,-10.984212,-0.9965868,-3.284127,-166.7653,-50.557587,-16.492966,109.30483,17.535143,-16.993704
8895,175.74904,-3.9227886,-86.07633,-29.850521,-11.197856,-68.55229,-59.907356,7.1093516,0.4197491,-127.58665,9.971152,-1.8858777,118.41511,2.4656277,-1.3134173,-10.99064,-0.9828626,-3.285392,-166.68094,-50.573666,-16.494846,109.31816,17.611933,-16.969128
8909,169.45695,-4.7309113,-85.01672,-31.506456,-11.91223,-66.852,-59.910397,7.109158,0.41936043,-127.57215,9.965158,-1.8875953,118.40765,2.4655697,-1.3136514,-10.990439,-0.97590345,-3.2860644,-166.59644,-50.58974,-16.496744,109.338295,17.721735,-16.946335
8922,164.00749,-5.520774,-83.713646,-33.049686,-12.633895,-65.20827,-59.913433,7.1089644,0.41897172,-127.55764,9.959166,-1.8893144,118.40765,2.4655697,-1.3136514,-10.99727,-0.97609735,-3.2859857,-166.5201,-50.58379,-16.503805,109.33915,17.798365,-16.931416
8938,159.23633,-6.328509,-82.29362,-34.48911,-13.378964,-63.646233,-59.922184,7.109353,0.4187778,-127.549965,9.952737,-1.891795,118.40019,2.465512,-1.3138857,-11.0039,-0.96933246,-3.28658,-166.43541,-50.591614,-16.504625,109.34893,17.825928,-16.929663
8952,155.2438,-7.164431,-80.86202,-35.869488,-14.143988,-62.14139,-59.925224,7.10916,0.4183891,-127.534454,9.953011,-1.8904399,118.39103,2.4653661,-1.313974,-11.010566,-0.96190083,-3.2802174,-166.35216,-50.601883,-16.50657,109.35751,17.801104,-16.929174
8966,151.99901,-8.019221,-79.49175,-37.20661,-14.91798,-60.699326,-59.937004,7.109355,0.41780645,-127.51863,9.956328,-1.8953341,118.38358,2.4653082,-1.314208,-11.017155,-0.955803,-3.2877712,-166.27274,-50.607475,-16.513603,109.36456,17.755901,-16.935074
8980,149.14691,-8.905278,-78.14729,-38.483418,-15.704243,-59.279133,-59.939926,7.1186895,0.41998774,-127.502106,9.962871,-1.8908994,118.37471,2.459158,-1.3107195,-11.023783,-0.9490385,-3.2883685,-166.20203,-50.60587,-16.511421,109.37069,17.732418,-16.943972
8994,146.62497,-9.816305,-76.803955,-39.685123,-16.520195,-57.848164,-59.95171,7.1188855,0.41940433,-127.48658,9.963144,-1.8895428,118.37642,2.4592457,-1.310865,-11.024426,-0.9692469,-3.2793872,-166.11862,-50.607906,-16.512281,109.38208,17.754286,-16.937204
9008,144.42445,-10.739198,-75.45532,-40.794815,-17.3483,-56.406883,-59.963497,7.119081,0.41882086,-127.47107,9.963419,-1.8881859,118.36726,2.4591002,-1.3109531,-11.031457,-0.9763989,-3.278634,-166.03357,-50.623928,-16.514244,109.38095,17.788578,-16.924183
9021,142.57405,-11.661869,-74.12776,-41.80353,-18.171556,-54.971783,-59.966415,7.128416,0.42099953,-127.45453,9.969958,-1.8837479,118.35988,2.4554586,-1.3171941,-11.034062,-0.9973544,-3.2768025,-165.94684,-50.64572,-16.516212,109.4003,17.809164,-16.93222
9036,141.11455,-12.55007,-72.86592,-42.735317,-18.991953,-53.552063,-59.9782,7.128611,0.42041525,-127.438995,9.970233,-1.8823905,118.35063,2.4588969,-1.3112745,-11.040692,-0.99058867,-3.277398,-165.87431,-50.666325,-16.516268,109.403336,17.77764,-16.93004
9051,139.74545,-13.430568,-71.60052,-43.59522,-19.798271,-52.158894,-59.98123,7.1284175,0.42002565,-127.42347,9.970505,-1.8810326,118.34148,2.4587512,-1.3113627,-11.047321,-0.98382324,-3.2779944,-165.79065,-50.66834,-16.517159,109.41242,17.748703,-16.93539
9064,138.37354,-14.324582,-70.30235,-44.35145,-20.608671,-50.835884,-59.992897,7.1225605,0.4229246,-127.407936,9.9707775,-1.8796748,118.33401,2.458693,-1.311596,-11.054189,-0.98334724,-3.2709572,-165.70691,-50.670357,-16.51805,109.40953,17.728086,-16.94032
9079,137.00238,-15.200254,-69.00451,-45.024323,-21.362122,-49.624485,-59.99593,7.1223664,0.42253527,-127.3924,9.971048,-1.8783169,118.33401,2.458693,-1.311596,-11.0539875,-0.9763884,-3.2716331,-165.6215,-50.67813,-16.518948,109.41802,17.729334,-16.938469
9093,135.73875,-16.018444,-67.7715,-45.63272,-22.065413,-48.520874,-60.007828,7.1286144,0.4184674,-127.37658,9.97437,-1.8832043,118.32663,2.4550498,-1.3178359,-11.060817,-0.97658145,-3.2715545,-165.53757,-50.68835,-16.520975,109.42591,17.76076,-16.929424
9106,134.60434,-16.76785,-66.638504,-46.174706,-22.73222,-47.573196,-60.01938,7.1322875,0.42393124,-127.36236,9.965328,-1.8786871,118.31747,2.4549043,-1.3179235,-11.061217,-0.99049884,-3.2702012,-165.47037,-50.690266,-16.525013,109.44209,17.799377,-16.92499
9121,133.52512,-17.46925,-65.59838,-46.680264,-23.367945,-46.742676,-60.019257,7.126237,0.427416,-127.339134,9.959174,-1.879822,118.30993,2.4584315,-1.312151,-11.067847,-0.9837331,-3.270799,-165.3846,-50.706234,-16.52707,109.44359,17.819746,-16.918589
9135,132.74146,-18.194506,-64.6763,-47.13481,-23.9565,-46.058205,-60.031162,7.1324835,0.42334664,-127.32359,9.959447,-1.8784654,118.30076,2.4582863,-1.3122392,-11.074675,-0.98392606,-3.2707198,-165.30045,-50.71644,-16.529123,109.46194,17.822477,-16.91634
9149,131.95102,-18.866087,-63.866493,-47.568123,-24.4846,-45.518593,-60.037334,7.138145,0.41908136,-127.30703,9.96598,-1.8740196,118.30285,2.4487846,-1.3148094,-11.081704,-0.9910774,-3.269963,-165.2166,-50.71023,-16.528898,109.46543,17.81292,-16.918615
9163,131.25366,-19.462046,-63.194355,-47.967136,-24.921307,-45.134243,-60.060658,7.1420164,0.4239578,-127.29817,9.978933,-1.8670778,118.28654,2.4342306,-1.3391496,-11.096125,-1.0199678,-3.2740462,-165.14362,-50.722584,-16.52791,109.4705,17.797651,-16.91588
9178,130.69473,-19.951473,-62.71676,-48.330807,-25.256292,-44.90373,-60.090023,7.1455007,0.4280522,-127.28695,10.007466,-1.8601971,118.25327,2.433816,-1.339785,-11.120434,-1.0832533,-3.2678726,-165.06699,-50.74646,-16.526966,109.490265,17.781176,-16.893974
9191,130.41591,-20.36588,-62.47141,-48.636314,-25.48552,-44.8146,-60.119152,7.152471,0.4381893,-127.27777,10.023477,-1.8594925,118.24602,2.4313445,-1.3304296,-11.134289,-1.0905957,-3.267021,-164.99553,-50.829235,-16.512209,109.53464,17.857323,-16.833984
9205,130.38347,-20.695875,-62.422436,-48.88005,-25.564665,-44.85417,-60.142582,7.146817,0.44050822,-127.269066,10.023311,-1.8588943,118.23686,2.4311988,-1.3305154,-11.147776,-1.0833473,-3.260574,-164.9155,-50.959576,-16.50101,109.56558,18.021578,-16.78003
9220,130.24269,-20.879858,-62.456253,-49.0601,-25.336048,-45.04687,-60.1456,7.1466227,0.4401173,-127.264275,10.011223,-1.8643105,118.22938,2.431138,-1.3307468,-11.148209,-1.0965889,-3.2522526,-164.8544,-50.999676,-16.505577,109.58371,18.191666,-16.74211
9233,129.62578,-20.784754,-62.544456,-49.126728,-24.781218,-45.40994,-60.157375,7.1468196,0.43953156,-127.25107,9.995914,-1.8628894,118.220215,2.4309926,-1.3308327,-11.148408,-1.1035469,-3.2515707,-164.77696,-50.9936,-16.512783,109.59397,18.269743,-16.726406
9248,128.69206,-20.39702,-62.71964,-49.060966,-24.033209,-45.912994,-60.15725,7.1407723,0.4430237,-127.23568,9.983066,-1.8678823,118.21245,2.4369311,-1.3346494,-11.1488085,-1.1174631,-3.2502062,-164.68217,-51.02569,-16.510017,109.60043,18.220182,-16.736864
9262,127.76285,-19.810667,-63.014484,-48.807392,-23.208399,-46.56883,-60.16039,7.1310444,0.44008172,-127.21549,9.958134,-1.8783039,118.20496,2.4368706,-1.3348815,-11.149408,-1.1383375,-3.24816,-164.59239,-51.06365,-16.514614,109.61181,18.080652,-16.772148
9275,126.887955,-19.102674,-63.406487,-48.407406,-22.308935,-47.39556,-60.160267,7.1249976,0.44357398,-127.19529,9.933207,-1.8887348,118.1955,2.442723,-1.3385535,-11.14978,-1.1529279,-3.253753,-164.4972,-51.08074,-16.526169,109.603004,17.90359,-16.819788
