millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2
28865,-37.98418,40.129757,38.037537,91.72622,-11.289493,-73.66711,-96.99525,2.8508077,8.984868,110.929504,15.613199,-18.163826,-167.77158,8.307611,2.6528687
28872,-38.51062,40.012463,39.583385,97.85355,-10.826061,-73.45457,-97.004616,2.8515668,8.98457,110.93849,15.610503,-18.16798,-167.77873,8.307828,2.6523812
28883,-38.947018,39.916245,40.88917,102.648895,-10.364766,-73.21234,-97.00455,2.8561993,8.979326,110.95738,15.609277,-18.171888,-167.7859,8.308046,2.651894
28893,-39.18536,39.735596,42.33114,106.42637,-9.967805,-72.89943,-97.0139,2.856958,8.979028,110.9631,15.616141,-18.173712,-167.79298,8.315194,2.652129
28903,-39.471573,39.603127,43.834003,109.64576,-9.641709,-72.51026,-97.023254,2.8577168,8.978729,110.978004,15.626051,-18.186123,-167.79286,8.307008,2.6581292
28915,-39.79351,39.628048,45.02561,112.80363,-9.327007,-72.11038,-97.023254,2.8577168,8.978729,110.98918,15.621895,-18.180895,-167.80005,8.307226,2.6576421
28925,-39.793762,39.368626,46.370026,116.04059,-8.987354,-71.718544,-97.02421,2.8525076,8.974139,111.00252,15.616275,-18.166283,-167.80722,8.307444,2.6571546
28933,-39.846573,39.210716,47.27136,118.86223,-8.691823,-71.35474,-97.03266,2.8538444,8.983677,111.01764,15.600979,-18.152555,-167.81453,8.300731,2.6559472
28944,-39.81539,39.07349,48.072647,120.99541,-8.445287,-70.9492,-97.04265,2.8497393,8.989153,111.02106,15.593884,-18.138195,-167.82158,8.3078785,2.6561801
28954,-39.833435,39.01923,48.682472,122.42941,-8.2259655,-70.57451,-97.04297,2.8493936,8.978789,111.03506,15.599635,-18.155012,-167.8285,8.321958,2.6571324
28964,-39.84023,38.977924,49.126163,123.45398,-8.028623,-70.22089,-97.05193,2.8551288,8.983607,111.04725,15.615066,-18.17094,-167.8358,8.315244,2.655925
28974,-39.780624,38.89781,49.543774,124.348114,-7.800668,-69.925606,-97.06129,2.855888,8.983309,111.05624,15.612373,-18.175097,-167.84361,8.307763,2.6616552
28985,-39.97273,39.05309,49.501183,124.902626,-7.6452413,-69.791115,-97.06071,2.8561213,8.982782,111.0724,15.616666,-18.182526,-167.84349,8.314694,2.662374
28994,-39.97694,38.99617,49.453705,125.07924,-7.5910506,-69.802956,-97.070625,2.856647,8.98301,111.08732,15.626585,-18.194925,-167.85066,8.314913,2.6618862
29004,-40.026733,38.958054,49.216835,124.97562,-7.7167034,-69.9186,-97.070045,2.8568802,8.982483,111.093575,15.629411,-18.2026,-167.85797,8.308199,2.6606803
29014,-40.461823,39.28909,48.355965,124.42549,-7.975201,-70.206,-97.07996,2.8574057,8.982712,111.10473,15.62525,-18.197376,-167.8644,8.30793,2.6599789
29025,-40.921688,39.576515,46.973705,123.43911,-8.401851,-70.715904,-97.080925,2.8521943,8.978124,111.11953,15.619739,-18.184227,-167.87157,8.3081455,2.6594915
29035,-41.389046,39.86573,44.74446,122.01632,-8.977222,-71.396706,-97.08035,2.8524275,8.977596,111.125786,15.622563,-18.191902,-167.87874,8.308365,2.6590044
29043,-41.80462,40.215034,41.45921,119.544525,-9.610072,-72.15328,-97.09116,2.852369,8.967992,111.13204,15.625387,-18.199577,-167.88593,8.308582,2.658517
29054,-42.08908,40.781956,35.940773,113.74825,-10.428475,-73.12948,-97.09116,2.852369,8.967992,111.157425,15.6327505,-18.217583,-167.89412,8.307273,2.6719031
29063,-40.84466,40.523357,30.620462,104.63735,-11.42643,-73.62177,-97.10794,2.8643093,8.976566,111.163666,15.648576,-18.267487,-167.9037,8.283645,2.697017
29074,-39.41162,40.392025,25.438774,91.99636,-12.396657,-73.89758,-97.1347,2.8721516,8.990614,111.16987,15.664407,-18.317379,-167.91211,8.253367,2.714267
29085,-38.13605,40.718452,20.00322,74.837265,-13.345365,-73.965614,-97.13463,2.8767781,8.985364,111.193214,15.675713,-18.32805,-167.92831,8.230726,2.7319694
29094,-36.26844,40.679607,14.250002,51.693905,-14.384576,-73.82865,-97.14301,2.8827507,8.989649,111.206505,15.683092,-18.355669,-167.93661,8.222493,2.7446482
29104,-33.73792,40.06272,8.9653425,30.407051,-15.4442215,-73.4306,-97.1608,2.8848581,8.998879,111.20495,15.695977,-18.39642,-167.9444,8.215021,2.750391
29113,-31.413034,39.619858,4.1805277,14.577643,-16.361456,-72.95651,-97.170654,2.8900108,8.993856,111.20648,15.711541,-18.423393,-167.9522,8.20755,2.7561347
29124,-29.360947,39.05351,-0.15751253,2.493992,-17.300962,-72.32182,-97.15261,2.8877778,8.973733,111.21654,15.715483,-18.406435,-167.95207,8.214481,2.7568474
29135,-26.848978,38.248764,-4.464262,-6.1180577,-18.280659,-71.53108,-97.16258,2.8836796,8.979211,111.2339,15.698726,-18.383358,-167.95865,8.207293,2.7554355
29145,-24.13428,37.974434,-8.329634,-11.456513,-19.0967,-70.80859,-97.16258,2.8836796,8.979211,111.25056,15.683553,-18.371124,-167.96642,8.199822,2.7611804
29154,-21.505665,38.010384,-11.939611,-15.372697,-19.85823,-70.09944,-97.17288,2.8792229,8.974327,111.261795,15.694871,-18.391405,-167.98187,8.191817,2.7733843
29163,-18.476616,37.824436,-15.545139,-18.44463,-20.639452,-69.34758,-97.19016,2.8955622,8.978165,111.27389,15.72336,-18.44948,-167.98955,8.191281,2.779842
29174,-15.171758,37.752274,-18.80668,-21.054483,-21.471199,-68.52822,-97.20692,2.9075103,8.986721,111.271614,15.737844,-18.501047,-167.99734,8.183815,2.785591
29183,-11.1319475,37.80294,-22.719086,-23.642282,-22.434532,-67.55937,-97.20487,2.927189,8.985378,111.2788,15.760311,-18.529778,-168.00522,8.1694145,2.790631
29194,-5.725459,37.72578,-27.41129,-26.38413,-23.626133,-66.33298,-97.20371,2.9462752,8.974199,111.30269,15.767623,-18.546274,-168.01277,8.160714,2.8030987
29204,1.4306505,37.687305,-32.587257,-29.135483,-25.026062,-64.85335,-97.20313,2.9465034,8.973668,111.30603,15.773539,-18.574121,-168.01994,8.160938,2.8026211
29214,8.271573,37.832813,-36.933502,-31.427975,-26.54792,-63.229477,-97.21936,2.9726844,8.976815,111.31087,15.7950325,-18.628908,-168.02771,8.153474,2.8083735
29223,14.257731,37.87737,-40.846146,-33.34133,-28.066462,-61.60517,-97.216286,3.0022013,8.974792,111.32075,15.827456,-18.679571,-168.03497,8.146766,2.8071885
29234,19.24097,37.88843,-43.959755,-34.906055,-29.52474,-60.055824,-97.21814,2.9963918,8.96038,111.33138,15.827377,-18.668468,-168.04216,8.14699,2.8067117
29244,23.35921,38.01507,-46.194942,-36.220917,-30.911068,-58.603153,-97.22116,2.971497,8.957148,111.34828,15.799218,-18.614088,-168.04932,8.147215,2.8062344
29255,26.542725,38.133163,-47.77942,-37.33907,-32.244698,-57.230587,-97.22526,2.9321394,8.959844,111.35024,15.776534,-18.572815,-168.05537,8.155882,2.792587
29266,29.05703,38.189976,-48.969776,-38.37606,-33.58433,-55.873753,-97.2273,2.9124606,8.961191,111.36305,15.77496,-18.552357,-168.05417,8.171258,2.780123
29275,31.201109,38.26249,-49.859684,-39.285988,-34.86838,-54.600315,-97.21924,2.9061224,8.946552,111.37642,15.769346,-18.537767,-168.05959,8.187609,2.7602408
29284,33.188164,38.44235,-50.41313,-40.123207,-36.095806,-53.398823,-97.211815,2.8949344,8.937694,111.37651,15.756301,-18.495592,-168.06555,8.203206,2.747296
29294,35.05622,38.4941,-50.956356,-41.062305,-37.450417,-52.07311,-97.194466,2.8832228,8.928608,111.38924,15.739224,-18.449661,-168.06299,8.240886,2.7230723
29304,36.85534,38.626263,-51.21055,-41.872528,-38.728584,-50.840736,-97.17866,2.866069,8.915459,111.38778,15.72605,-18.406012,-168.05978,8.286248,2.6926177
29315,38.654446,38.838627,-51.159348,-42.68379,-39.992256,-49.622307,-97.16123,2.858988,8.901115,111.39213,15.72308,-18.387276,-168.05716,8.33903,2.6630852
29325,40.379036,39.207874,-50.69964,-43.3246,-41.081566,-48.586742,-97.152725,2.8622727,8.886328,111.40272,15.722959,-18.376184,-168.05504,8.375953,2.6458027
29334,41.843983,39.54548,-50.060726,-43.86973,-42.010258,-47.70936,-97.14434,2.8563085,8.882043,111.40556,15.719867,-18.355984,-168.04593,8.413904,2.6222897
29344,42.99398,39.987507,-49.290276,-44.16419,-42.57729,-47.184246,-97.12755,2.8443809,8.8734665,111.409904,15.716887,-18.337244,-168.04404,8.436962,2.6035976
29362,43.68286,40.459354,-48.693172,-44.20827,-42.780647,-47.012215,-97.11013,2.8373122,8.859117,111.41615,15.70666,-18.30271,-168.02737,8.480388,2.5880232
29368,43.744804,40.705605,-48.545055,-44.22086,-42.901043,-46.917892,-97.09174,2.83546,8.849352,111.43444,15.696404,-18.25855,-168.022,8.479162,2.6026058
29375,43.578407,40.91022,-48.524464,-44.08298,-42.810863,-47.025047,-97.11113,2.8274715,8.859778,111.45815,15.67509,-18.207394,-168.02122,8.493781,2.5970848
29385,43.222984,41.212925,-48.4784,-43.775852,-42.494484,-47.350983,-97.12154,2.8137522,8.865394,111.45434,15.67796,-18.140263,-168.02786,8.49475,2.589648
29394,42.481876,41.760777,-48.203213,-43.136658,-41.75207,-48.094894,-97.11313,2.8077903,8.8611,111.46311,15.676761,-18.069372,-168.02841,8.493995,2.5965853
29404,40.39521,41.96597,-47.890186,-42.344296,-40.72722,-49.109795,-97.114944,2.8019905,8.846679,111.49611,15.663249,-17.995378,-168.03545,8.501142,2.596793
29416,37.051476,41.86401,-47.012276,-41.47916,-39.613518,-50.215405,-97.12435,2.798111,8.851633,111.49953,15.658466,-17.964363,-168.04237,8.515219,2.597706
29426,33.77523,41.892044,-45.418015,-40.474438,-38.433037,-51.402004,-97.159584,2.807267,8.875237,111.53571,15.683606,-17.980034,-168.05011,8.499565,2.6094568
29435,30.868574,41.951454,-43.67665,-39.793484,-37.64326,-52.19983,-97.257996,2.8278806,8.921536,111.60387,15.671693,-17.992407,-168.05872,8.477478,2.6207144
29445,27.991058,42.21696,-41.506935,-39.101364,-36.880188,-52.97499,-97.286,2.8074117,8.957282,111.594215,15.639842,-17.914196,-168.06523,8.485377,2.613984
29453,24.183535,42.343864,-38.992397,-38.311592,-36.02941,-53.842243,-97.26852,2.8049343,8.93768,111.61511,15.634719,-17.925417,-168.06435,8.506925,2.6091626
29464,19.348522,42.285763,-35.888905,-37.17346,-34.92508,-54.972393,-97.28516,2.8261218,8.935735,111.621826,15.696431,-17.99334,-168.07141,8.514072,2.609367
29475,14.450826,42.21932,-32.63403,-35.770992,-33.68993,-56.2379,-97.31189,2.8339767,8.9497795,111.64854,15.730664,-17.98223,-168.07933,8.499672,2.6143951
29484,9.590619,42.157234,-29.173767,-34.15008,-32.456947,-57.50332,-97.358345,2.8288958,8.969165,111.71443,15.691116,-17.850485,-168.08652,8.4998865,2.6138957
29495,5.38816,42.15982,-26.014551,-32.482098,-31.349535,-58.635147,-97.37891,2.7972617,8.996074,111.73521,15.611703,-17.662634,-168.09433,8.492419,2.61963
29504,2.1286547,42.4389,-23.148392,-30.862349,-30.358295,-59.639023,-97.37095,2.7816758,8.991953,111.752945,15.573394,-17.609215,-168.10086,8.500316,2.6128964
29513,-0.8738958,42.627964,-20.308004,-29.485147,-29.581669,-60.418243,-97.38722,2.8078594,8.995095,111.784225,15.6037035,-17.740328,-168.10022,8.507998,2.6066618
29525,-3.7808824,42.721153,-17.740568,-28.198215,-28.882114,-61.11381,-97.411316,2.8356493,9.007235,111.77595,15.651296,-17.915115,-168.10739,8.508213,2.6061616
29535,-6.5568333,42.667755,-15.122665,-26.923206,-28.183086,-61.80436,-97.43795,2.8481472,9.016008,111.77268,15.676835,-18.024042,-168.11403,8.509177,2.598724
29545,-9.232278,42.45049,-12.713301,-25.393421,-27.432642,-62.5382,-97.44822,2.843682,9.011137,111.793076,15.6781,-18.012691,-168.12048,8.508891,2.598013
29554,-11.78131,42.397366,-10.295666,-23.483177,-26.60456,-63.33533,-97.44087,2.8278582,9.007556,111.80641,15.644175,-17.903017,-168.12701,8.516786,2.591277
29564,-14.602252,42.461166,-7.2810755,-21.10377,-25.758612,-64.12637,-97.424545,2.8062832,8.999168,111.83218,15.606091,-17.78957,-168.13417,8.517,2.590776
29574,-17.536396,42.330894,-4.1783957,-18.437761,-24.961212,-64.84535,-97.43446,2.8068085,8.999399,111.85007,15.593229,-17.762135,-168.1347,8.516252,2.5977132
29584,-20.234903,42.340084,-1.3289348,-15.311583,-24.096205,-65.60513,-97.44378,2.8075683,8.999102,111.86141,15.604611,-17.782412,-168.14198,8.509533,2.5965118
29595,-23.089096,42.32643,2.0728006,-11.615988,-23.21139,-66.352974,-97.45208,2.8181658,8.998114,111.88433,15.605433,-17.820063,-168.14915,8.509747,2.5960116
29605,-25.448038,42.357933,4.7945924,-7.9126205,-22.432735,-66.97963,-97.45955,2.8247666,9.01222,111.90156,15.599405,-17.855923,-168.15569,8.51764,2.5892735
29615,-27.349628,42.27954,7.4593987,-4.342915,-21.784698,-67.47269,-97.487206,2.8274314,9.021686,111.91576,15.590784,-17.905603,-168.15582,8.510707,2.5885732
29625,-29.070873,42.336952,9.860601,-0.024696391,-21.099539,-67.96867,-97.49395,2.8434916,9.024731,111.931015,15.614085,-17.96007,-168.16286,8.517853,2.588772
29633,-30.553064,42.336685,12.177132,5.045592,-20.374588,-68.47418,-97.50475,2.843401,9.015128,111.93284,15.632179,-17.970257,-168.17055,8.51732,2.595209
29645,-31.990318,42.224804,14.809602,11.262366,-19.674866,-68.906525,-97.49586,2.8330362,9.0155945,111.95405,15.614422,-17.911854,-168.17786,8.510601,2.5940096
29654,-33.507137,42.13031,17.72023,19.112047,-18.998928,-69.2489,-97.50678,2.8237255,9.016519,111.9722,15.584227,-17.848186,-168.18555,8.510069,2.6004467
29666,-35.14094,42.12132,20.60744,28.918114,-18.304583,-69.53819,-97.50624,2.8193502,9.021255,111.98112,15.583853,-17.835682,-168.18483,8.509569,2.6002367
29676,-36.73727,42.15897,23.588585,40.910934,-17.584396,-69.7715,-97.51609,2.8244863,9.016221,111.99284,15.601088,-17.862291,-168.19147,8.510529,2.5927982
29683,-38.137806,41.950703,26.714794,54.973576,-16.794186,-69.972946,-97.52534,2.8298557,9.010656,112.00686,15.606954,-17.879063,-168.19864,8.510741,2.5922978
29694,-39.39095,41.69776,30.08727,70.16484,-15.90339,-70.10886,-97.524445,2.8304758,9.020489,112.02111,15.593169,-17.87628,-168.20581,8.510954,2.591797
29705,-40.42273,41.40518,32.951378,81.99667,-15.141469,-70.13823,-97.533745,2.8312366,9.020189,112.04258,15.586386,-17.876713,-168.21286,8.518101,2.5919926
29714,-41.098827,41.34857,34.900406,90.17606,-14.514779,-70.0718,-97.54455,2.8311424,9.010585,112.04348,15.598046,-17.908037,-168.22003,8.518313,2.5914917
29725,-41.50892,41.26476,36.680786,95.48393,-14.021197,-69.98971,-97.543945,2.8313763,9.010058,112.055405,15.60547,-17.934168,-168.21991,8.525247,2.5921872
29733,-41.75946,41.023323,38.352627,99.91682,-13.5971,-69.82888,-97.553246,2.8321362,9.009759,112.06317,15.608481,-17.943272,-168.22784,8.51085,2.597233
29744,-41.84533,40.696426,40.04181,104.34723,-13.179446,-69.632355,-97.56228,2.8332865,9.019819,112.085785,15.596021,-17.938791,-168.235,8.511064,2.5967321
29754,-41.991405,40.54846,41.55797,108.47591,-12.75051,-69.39775,-97.56167,2.8335197,9.01929,112.0873,15.598465,-17.92353,-168.24142,8.525885,2.5906827
29766,-42.064972,40.403877,43.042645,111.84799,-12.338498,-69.10119,-97.56255,2.8328958,9.009459,112.092415,15.607023,-17.93611,-168.24858,8.526098,2.590181
29775,-41.85356,40.04378,44.771904,114.92018,-11.918239,-68.71176,-97.57246,2.8334231,9.009687,112.10909,15.60966,-17.932697,-168.2564,8.518637,2.595924
29785,-41.723015,39.83305,46.24198,117.79823,-11.427549,-68.30532,-97.571915,2.8290496,9.014425,112.124855,15.598319,-17.91467,-168.25569,8.518137,2.595714
29815,-40.644997,38.90211,49.50038,124.348015,-10.159374,-67.11176,-97.59005,2.84478,9.008383,112.1493,15.606922,-17.989502,-168.2772,8.518776,2.5942104
29824,-40.317585,38.71663,50.09969,125.69525,-9.839728,-66.73857,-97.59935,2.8455403,9.008081,112.158936,15.625751,-18.025448,-168.28426,8.525923,2.5944014
29835,-39.752716,38.37242,50.852097,126.80902,-9.562697,-66.279274,-97.59935,2.8455403,9.008081,112.16728,15.627076,-18.023739,-168.29141,8.526135,2.5938993
29866,-38.36025,37.871193,52.058033,129.8724,-9.001397,-64.95162,-97.609665,2.8364627,9.008486,112.21308,15.592913,-17.968245,-168.30586,8.519628,2.592205
29875,-38.06435,37.793495,52.186665,130.54152,-8.867544,-64.63539,-97.618904,2.8418267,9.002915,112.22329,15.610063,-17.99338,-168.31357,8.519103,2.5986426
29885,-38.07166,37.873924,52.11583,130.73347,-8.784422,-64.55005,-97.618904,2.8418267,9.002915,112.23998,15.6104145,-18.00666,-168.32072,8.519316,2.598141
29895,-38.40743,38.044247,51.92029,130.4018,-8.818394,-64.718666,-97.628265,2.8379822,9.007885,112.259346,15.605218,-18.016472,-168.32791,8.519527,2.5976398
29925,-41.566032,39.0821,48.991123,128.02977,-9.502125,-66.98584,-97.64733,2.848476,8.997273,112.28323,15.617894,-18.085377,-168.34154,8.519454,2.5964274
29935,-43.42104,39.469994,44.952507,125.323586,-10.327349,-68.54744,-97.64835,2.8386383,8.99798,112.303986,15.587328,-18.070793,-168.36043,8.459263,2.638496
29945,-44.33284,39.388714,39.1788,120.62099,-11.349656,-69.88725,-97.6641,2.8558595,9.011062,112.34563,15.557031,-18.119904,-168.36674,8.481016,2.633121
29970,-44.279396,39.95968,25.978687,110.76536,-13.018217,-70.95582,-97.66282,2.8841069,8.989269,112.366295,15.652322,-18.240788,-168.38239,8.451011,2.6499836
29985,-43.611362,39.922913,21.57361,94.89137,-14.417582,-71.58347,-97.673386,2.8566194,9.010758,112.37593,15.595142,-18.15316,-168.39839,8.442307,2.6691222
29995,-42.54619,39.717384,17.419445,84.56289,-14.974968,-71.762665,-97.70784,2.8661656,9.033767,112.37968,15.632167,-18.259201,-168.40674,8.434124,2.6818197
30004,-41.398304,39.263298,14.307541,74.439,-15.533237,-71.76889,-97.70417,2.919081,9.015624,112.377945,15.708067,-18.381226,-168.41524,8.412073,2.6931503
30029,-37.75246,38.02425,2.7904556,47.54703,-16.899355,-71.45845,-97.71857,2.8706589,9.01889,112.414314,15.65509,-18.289934,-168.42162,8.418732,2.6931252
30044,-35.730484,37.496872,-1.9842613,14.526749,-18.724026,-70.51803,-97.72677,2.885855,9.012598,112.44005,15.67838,-18.333178,-168.44424,8.410989,2.704837
30055,-33.298153,36.971786,-6.93406,1.7265041,-19.632935,-69.91449,-97.72568,2.9002912,9.006608,112.42746,15.715588,-18.398369,-168.45267,8.395878,2.7168581
30080,-25.1118,36.726864,-17.697271,-11.916971,-20.943796,-68.90662,-97.754364,2.9824276,9.009988,112.46767,15.77173,-18.542322,-168.46938,8.372591,2.7415884
30095,-23.20068,36.896523,-19.060825,-17.417444,-22.039877,-67.90025,-97.76166,2.9982595,9.013507,112.488846,15.784763,-18.56217,-168.4837,8.357943,2.7459679
30105,-21.739655,37.01872,-20.331114,-19.310055,-22.58312,-67.38308,-97.77101,2.9944208,9.018466,112.49991,15.78058,-18.55699,-168.49097,8.351229,2.7447975
30116,-20.260347,37.21682,-21.519289,-20.76328,-23.020506,-66.96217,-97.773,2.979347,9.014634,112.50319,15.773336,-18.542732,-168.49089,8.358163,2.7454767
30140,-16.323318,37.337025,-24.782375,-22.979834,-23.87764,-66.11914,-97.79315,2.9754007,9.009988,112.54298,15.769516,-18.541178,-168.50519,8.3586035,2.7444947
30156,-14.454519,37.22966,-26.472755,-25.236275,-24.770063,-65.2289,-97.79212,2.9852366,9.009263,112.55366,15.7850485,-18.555384,-168.51944,8.365978,2.7441902
30166,-12.127057,37.140884,-28.42622,-26.524986,-25.288565,-64.703316,-97.80038,2.9958315,9.008226,112.56436,15.7983,-18.586306,-168.52658,8.3661995,2.7436988
30189,-6.2513022,36.793888,-32.72649,-29.103413,-26.476488,-63.47906,-97.79233,2.9894164,8.993621,112.587654,15.809786,-18.596794,-168.54102,8.359705,2.7420385
30200,-4.4448867,36.696472,-33.88237,-30.09779,-27.041994,-62.893154,-97.78598,2.9683459,8.985551,112.59362,15.799258,-18.562391,-168.54022,8.366149,2.7424989
30215,-2.0103211,36.659122,-35.343845,-32.082874,-28.40317,-61.48369,-97.79732,2.9494305,8.986684,112.61161,15.786368,-18.535099,-168.55402,8.367314,2.7345755
30225,0.76543164,36.708763,-36.877415,-32.93683,-29.069523,-60.792713,-97.79669,2.9496562,8.986152,112.620544,15.783754,-18.53926,-168.56111,8.37447,2.7347589
30250,8.640895,37.05051,-40.87395,-34.116722,-30.129171,-59.692135,-97.83001,2.9968164,8.987618,112.66528,15.821785,-18.611559,-168.57541,8.374908,2.7337747
30266,10.219739,37.093994,-41.707157,-35.037125,-30.917288,-58.864796,-97.83008,2.992221,8.992895,112.67149,15.82473,-18.619144,-168.58975,8.375346,2.73279
30276,10.76552,37.104015,-42.05818,-35.257744,-31.044147,-58.72342,-97.83096,2.9915764,8.983066,112.681946,15.824522,-18.608059,-168.5963,8.383223,2.72603
30284,10.274579,36.981,-41.95054,-35.29818,-31.039408,-58.723953,-97.822975,2.980563,8.973743,112.68617,15.821364,-18.589386,-168.5969,8.3755665,2.732298
30310,5.2751594,37.32632,-38.201065,-34.41581,-30.374428,-59.4248,-97.84626,2.9425058,8.976554,112.72794,15.792672,-18.53604,-168.61061,8.38366,2.7250445
30325,1.7685173,37.548485,-35.363743,-32.128845,-28.84202,-61.044792,-97.854645,2.9439092,8.986073,112.74887,15.789968,-18.530592,-168.62372,8.384327,2.716903
30335,-2.1904097,37.68989,-32.253345,-30.840155,-27.978037,-61.945347,-97.86494,2.9348302,8.98649,112.762,15.784185,-18.516087,-168.6232,8.385047,2.7099621
